~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;334;2;12;10;4;18;2498
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;312;1;40;20;20;19;21117
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;341;-;4;4;4;18;4781
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;414;6;60;32;32;21;9011
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;407;6;100;48;32;21;16281
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;479;2;60;32;32;21;7508
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;470;3;60;32;32;21;32678
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;529;1;40;32;32;21;9536
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;569;3;60;32;32;21;17795
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;581;1;60;44;44;21;39567
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;443;-;512;120;120;21;97461
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;687;2;8;8;8;21;3315
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;697;-;20;12;12;19;6211
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;666;1;40;32;32;21;17656
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;709;3;40;20;20;21;7572
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;705;8;256;48;48;18;22127
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;794;2;60;28;12;19;4505
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;815;2;60;28;12;21;7972
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;819;2;12;12;12;21;4261
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;863;-;4;4;4;21;3363
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;729;1;60;24;12;19;8073
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;890;-;8;6;6;21;4396
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;834;1;40;20;20;21;13981
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;925;1;20;12;12;21;3694
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;919;8;40;20;20;18;10808
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;981;-;12;10;4;19;3479
~/Workplace/PSL/Smart_Induct/Evaluation/BinomialHeap.thy;832;1;40;20;20;21;12665
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;170;1;60;44;44;21;12484
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;183;1;100;36;32;21;17096
~/Workplace/PSL/Smart_Induct/Evaluation/PST_RBT.thy;174;1;640;80;72;21;38272
