~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;264;-;44;7;5;64;5;34;10021
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;341;-;16;4;4;7;4;32;3136
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;414;3;24;9;5;9;5;36;3873
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;307;3;35;11;5;8;5;34;12373
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;407;3;30;12;5;9;5;36;7247
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;248;2;54;8;5;64;5;35;23413
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;312;1;39;10;5;16;5;35;16909
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;479;3;15;9;5;11;5;36;3981
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;529;1;24;9;5;9;5;37;3276
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;569;3;33;14;5;9;5;36;10095
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;666;1;30;12;5;9;5;37;8813
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;687;2;16;4;4;6;4;35;1565
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;697;-;23;4;4;12;4;36;2440
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;709;3;24;6;5;14;5;37;2787
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;443;-;49;19;5;22;5;35;27669
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;705;-;25;9;5;36;5;34;6245
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;794;1;22;6;5;16;5;36;2104
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;729;1;19;5;5;16;5;35;8097
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;815;1;34;9;5;16;5;37;5471
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;819;2;19;7;5;6;5;37;2765
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;470;3;37;14;5;9;5;36;33872
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;925;3;15;5;5;16;5;37;3944
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;919;-;26;8;5;16;5;34;6147
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;863;-;51;8;5;8;5;37;9264
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;981;2;58;8;5;9;5;35;10536
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;834;1;28;8;5;5;5;35;18965
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;890;-;49;10;5;8;5;37;23146
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;832;1;23;8;5;5;5;37;11848
~/Workplace/PSL/SeLFiE/Evaluation/BinomialHeap.thy;581;3;39;19;5;9;5;36;55382
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;170;1;22;13;5;9;5;37;15798
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;228;1;32;14;5;15;5;37;15148
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;224;1;32;14;5;15;5;37;16930
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;183;1;29;12;5;11;5;37;25949
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;237;1;37;17;5;15;5;37;27188
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;174;1;43;14;5;19;5;37;27218
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;279;1;23;9;5;15;5;37;4736
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;241;1;37;17;5;15;5;37;21672
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;2517;3;93;3;3;128;3;25;3569938
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;253;1;56;19;5;17;5;37;21142
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;249;1;56;19;5;17;5;37;25265
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;265;1;17;7;5;19;5;37;11556
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;308;1;32;14;5;15;5;37;17251
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;259;1;30;12;5;15;5;37;21629
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;305;1;55;17;5;17;5;37;32804
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;321;1;32;14;5;15;5;37;16059
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;318;1;55;17;5;17;5;37;32050
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;2492;1;93;5;5;512;5;26;3641330
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;375;1;24;12;5;9;5;37;6080
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;379;1;15;8;5;11;5;37;4315
~/Workplace/PSL/SeLFiE/Evaluation/KD_Tree.thy;112;1;8;3;3;4;3;37;385
~/Workplace/PSL/SeLFiE/Evaluation/KD_Tree.thy;116;1;21;5;5;8;5;35;1991
~/Workplace/PSL/SeLFiE/Evaluation/KD_Tree.thy;169;1;9;5;5;7;5;37;791
~/Workplace/PSL/SeLFiE/Evaluation/KD_Tree.thy;147;1;17;5;5;7;5;35;2481
~/Workplace/PSL/SeLFiE/Evaluation/KD_Tree.thy;173;1;17;5;5;7;5;35;2571
~/Workplace/PSL/SeLFiE/Evaluation/KD_Tree.thy;183;1;16;8;5;6;5;37;2563
~/Workplace/PSL/SeLFiE/Evaluation/KD_Tree.thy;190;1;24;8;5;6;5;35;6890
~/Workplace/PSL/SeLFiE/Evaluation/KD_Tree.thy;194;5;24;8;5;6;5;35;6688
~/Workplace/PSL/SeLFiE/Evaluation/KD_Tree.thy;237;5;24;8;5;6;5;35;6730
~/Workplace/PSL/SeLFiE/Evaluation/Nearest_Neighbors.thy;37;5;33;6;5;28;5;36;6179
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;327;1;43;20;5;9;5;37;77836
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;314;1;74;25;5;17;5;37;107884
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;296;1;74;25;5;17;5;37;121108
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;335;1;36;17;5;9;5;37;87810
~/Workplace/PSL/SeLFiE/Evaluation/Nearest_Neighbors.thy;185;2;42;10;5;33;5;37;22301
~/Workplace/PSL/SeLFiE/Evaluation/Nearest_Neighbors.thy;191;1;37;11;5;33;5;37;20969
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;302;1;80;26;5;17;5;37;132590
~/Workplace/PSL/SeLFiE/Evaluation/Nearest_Neighbors.thy;195;2;39;10;5;33;5;37;23240
~/Workplace/PSL/SeLFiE/Evaluation/Nearest_Neighbors.thy;238;2;87;11;5;33;5;37;91964
~/Workplace/PSL/SeLFiE/Evaluation/Nearest_Neighbors.thy;244;2;44;11;5;27;5;37;73819
~/Workplace/PSL/SeLFiE/Evaluation/Nearest_Neighbors.thy;264;2;60;14;5;23;5;37;157723
~/Workplace/PSL/SeLFiE/Evaluation/Nearest_Neighbors.thy;47;1;51;12;5;24;5;37;263220
~/Workplace/PSL/SeLFiE/Evaluation/Nearest_Neighbors.thy;201;2;46;10;5;33;5;37;245620
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;2585;1;95;4;4;128;4;28;3829317
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;2769;-;96;25;5;736;5;28;3949509
~/Workplace/PSL/SeLFiE/Evaluation/Hybrid_Logic.thy;2615;3;90;5;5;224;5;24;4110925
~/Workplace/PSL/SeLFiE/Evaluation/Nearest_Neighbors.thy;52;2;62;13;5;24;5;35;985830
~/Workplace/PSL/SeLFiE/Evaluation/PST_RBT.thy;344;1;72;27;5;9;5;37;1138662
~/Workplace/PSL/SeLFiE/Evaluation/Nearest_Neighbors.thy;284;4;75;14;5;27;5;37;1737484
