~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1430;0;0;115781;147312;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1468;0;0;69176;92049;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1620;1;1;4;5;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1630;0;1;8123;25815;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1759;1;0;59355;32888;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1814;0;0;38285;35437;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1864;1;1;7945;27149;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1870;1;1;15828;29111;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1874;1;1;9034;16343;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1891;0;1;35734;13830;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1900;1;1;486;1711;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1904;1;1;195;1544;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;1932;0;0;30398;37927;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;2038;0;0;56749;141076;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Binomial-Heaps/SkewBinomialHeap.thy;2099;0;0;53168;66832;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;66;0;0;30537;77939;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;66;0;0;31911;74989;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;124;0;0;54661;33548;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Boolean_Expression_Checkers/Boolean_Expression_Checkers.thy;124;0;0;54871;31199;
