~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,265,10,95.0,619
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,406,2,97.0,1208
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,227,2,98.0,1531
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,242,2,98.0,1526
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,478,2,97.0,656
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,320,-,98.0,389
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,528,1,98.0,706
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,488,2,95.0,1452
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,442,-,96.0,3208
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,424,10,95.0,1635
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,469,2,97.0,3428
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,568,2,97.0,1836
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,398,2,97.0,2876
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,504,-,99.0,898
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,531,3,95.0,405
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,686,1,97.0,417
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,373,-,95.0,3461
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,696,1,98.0,636
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,538,-,96.0,1033
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,665,1,98.0,1463
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,708,3,98.0,541
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,793,1,98.0,485
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,818,2,98.0,547
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,704,-,95.0,1035
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,814,1,99.0,1098
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,614,7,97.0,1291
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,833,4,94.0,1257
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,622,7,97.0,504
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,862,-,98.0,884
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,498,-,95.0,4952
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,619,1,97.0,1426
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,644,1,98.0,386
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,924,3,99.0,332
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,831,1,95.0,718
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,728,1,94.0,696
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,918,9,95.0,856
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,580,5,97.0,5652
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,889,-,98.0,1480
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/BinomialHeap.thy,980,2,97.0,1143
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,826,6,97.0,394
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,757,1,98.0,618
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1003,1,97.0,339
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,881,6,92.0,1033
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,669,6,97.0,2355
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,864,6,97.0,1115
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,816,1,98.0,1332
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1024,3,98.0,458
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1013,1,98.0,594
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1021,-,95.0,883
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1129,1,99.0,196
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1094,2,98.0,401
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1033,1,94.0,740
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1168,1,99.0,381
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1132,1,98.0,475
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1265,2,97.0,458
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1268,1,99.0,401
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1153,1,99.0,1008
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1109,4,94.0,924
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1222,1,96.0,976
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,887,5,97.0,3189
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1293,-,98.0,784
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1430,3,99.0,316
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1468,3,99.0,336
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1414,7,95.0,749
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1423,7,95.0,725
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1107,1,95.0,571
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1338,-,98.0,1276
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,201,1,99.0,236
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,186,1,98.0,685
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1205,1,98.0,3019
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1620,1,98.0,1622
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,331,1,99.0,144
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,263,8,98.0,970
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,257,8,98.0,963
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,275,-,98.0,891
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,282,-,98.0,929
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,269,-,98.0,1193
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,252,-,98.0,1267
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1630,1,97.0,2596
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1759,4,98.0,804
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,606,8,96.0,2319
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,504,7,96.0,2433
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,455,-,96.0,5918
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,557,-,96.0,5915
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1814,1,98.0,1488
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,870,1,93.0,4751
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,722,5,95.0,13171
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,673,2,95.0,13601
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,864,2,98.0,6677
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,856,3,98.0,6797
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,992,1,93.0,1373
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,996,1,99.0,1441
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1002,1,99.0,1451
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,999,2,99.0,1597
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1870,2,98.0,760
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1874,4,95.0,1225
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1864,2,98.0,1238
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1891,5,92.0,1299
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1025,9,98.0,2975
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1904,1,98.0,470
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1900,1,96.0,1082
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,934,-,98.0,14381
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,1932,-,98.0,1787
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1118,1,98.0,2161
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,2038,-,98.0,2796
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1119,1,98.0,1655
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1294,1,98.0,1333
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Binomial-Heaps/SkewBinomialHeap.thy,2099,-,98.0,1219
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1968,1,98.0,570
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1964,1,99.0,1120
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1973,1,99.0,509
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1977,3,98.0,536
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1990,1,99.0,519
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,2022,1,99.0,388
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,2003,1,99.0,542
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,2035,1,99.0,386
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1130,1,93.0,19393
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1217,1,93.0,18816
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1308,1,95.0,22689
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1185,3,94.0,26195
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1261,1,93.0,26660
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1473,-,98.0,40737
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Finger-Trees/FingerTree.thy,1635,-,97.0,73019
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,52,4,98.0,164
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,55,2,97.0,207
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,76,2,96.0,1201
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,142,1,95.0,1437
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,124,3,93.0,2759
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,72,2,96.0,3451
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,174,1,99.0,2804
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,145,1,95.0,5080
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,87,2,89.0,6505
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,130,1,96.0,6447
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,195,2,96.0,752
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,169,1,99.0,3945
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,139,5,96.0,7054
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,224,1,93.0,917
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,94,1,91.0,7567
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,235,1,95.0,1286
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,281,1,92.0,381
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,150,4,94.0,5980
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,876,2,95.0,291
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,245,1,95.0,1440
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,268,1,90.0,1318
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,286,1,92.0,1257
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,80,3,98.0,8846
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,910,1,92.0,426
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,1365,4,98.0,46
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,880,1,95.0,919
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,1464,2,99.0,528
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,888,1,95.0,1317
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,1326,1,95.0,1059
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,1468,2,97.0,1014
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,191,-,98.0,4312
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,1481,2,97.0,1257
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,1635,1,89.0,986
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,1702,1,87.0,530
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,1646,1,90.0,1523
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,1650,1,90.0,1546
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,541,1,92.0,4454
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,1425,2,98.0,3720
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,2332,1,97.0,566
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,2336,3,97.0,710
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,2053,1,90.0,3137
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,2474,1,98.0,1362
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,2352,2,99.0,1972
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,2545,2,99.0,1950
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,2303,-,96.0,4766
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3220,1,92.0,1116
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3305,5,92.0,967
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3116,1,87.0,2725
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3107,1,87.0,2769
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3294,5,96.0,2158
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3165,1,95.0,5133
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3074,3,89.0,3637
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3420,1,94.0,2684
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3124,-,89.0,6523
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3468,-,96.0,404
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3415,4,92.0,4448
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3333,-,88.0,7708
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3545,1,99.0,526
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3594,1,94.0,305
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3503,4,97.0,2238
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3370,-,88.0,7775
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3642,1,94.0,302
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3610,1,93.0,1485
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3539,4,90.0,3619
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3429,6,94.0,6840
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3667,1,94.0,270
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3460,5,88.0,5932
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3733,1,94.0,460
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3389,3,93.0,10042
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,4033,1,94.0,483
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,4052,1,94.0,1028
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3918,1,90.0,3082
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3970,-,90.0,2929
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,4166,3,93.0,1779
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,4120,5,93.0,2473
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3997,1,94.0,3835
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,4799,1,94.0,2277
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,4762,6,98.0,2551
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3887,7,89.0,8306
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3707,-,92.0,13259
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3130,-,89.0,17429
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,4968,2,96.0,3230
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,4905,1,88.0,20019
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,3322,-,89.0,18624
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,5688,1,99.0,69
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation/Rep_Fin_Groups/Rep_Fin_Groups.thy,5843,1,97.0,104
